Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0152,0.01508,9,2.310020685,2.579714604,1.24,4.015,3.3927,-0.961,8,0.664,1.207,432.2,-1,-1,-1,-1,0,-1.94E-05,1.91,6.65E-01,3.16E-01,5.57E-03,2.38E-03,6.15E-03,8.078,1.94E-02,-5.268,-0.471,2.103,-2.159,6.858,2.26,-5.467,-7.093,-8.295
0.0152,0.01508,9,2.310023785,2.579714698,1.227,4.022,3.3891,-0.987,8,0.664,1.211,429.97,-1,-1,-1,-1,0,-2.18E-05,2.19,6.65E-01,3.16E-01,5.59E-03,2.38E-03,6.15E-03,8.086,1.94E-02,-5.286,-0.056,2.624,-1.794,7.562,2.781,-5.254,-6.957,-8.236
0.0152,0.01508,9,2.310027361,2.579714807,1.213,4.025,3.3863,-1.006,8,0.665,1.217,427.43,-1,-1,-1,-1,0,-2.34E-05,2.5,6.65E-01,3.16E-01,5.62E-03,2.38E-03,6.15E-03,8.099,1.94E-02,-5.292,0.411,3.207,-1.377,8.351,3.365,-5.003,-6.79,-8.144
0.0152,0.01508,9,2.310027361,2.579714807,1.212,4.113,3.3651,-1.18,8,0.665,1.223,427.34,-1,-1,-1,-1,0,-6.17E-05,6.61,6.65E-01,3.16E-01,5.64E-03,2.38E-03,6.15E-03,8.11,1.95E-02,-5.514,6.41,10.726,4.032,18.687,10.892,-1.811,-4.682,-6.978
0.0152,0.01508,9,2.310027599,2.579714815,1.211,4.004,3.3912,-0.966,8,0.665,1.223,427.06,-1,-1,-1,-1,0,-1.88E-05,2,6.65E-01,3.16E-01,5.64E-03,2.38E-03,6.15E-03,8.111,1.95E-02,-5.239,-0.309,2.297,-2.013,7.108,2.454,-5.367,-7.018,-8.244
0.0152,0.01508,9,2.310028315,2.579714837,1.207,3.85,3.428,-0.666,8,0.665,1.224,426.51,-1,-1,-1,-1,0,-3.54E-06,0.33,6.65E-01,3.16E-01,5.65E-03,2.38E-03,6.15E-03,8.113,1.95E-02,-4.855,-2.616,-0.76,-3.969,2.776,-0.639,-6.333,-7.518,-8.183
0.0152,0.01508,9,2.31002903,2.579714858,1.203,3.78,3.4446,-0.532,8,0.665,1.226,400.52,233.37,141.29,113.67,93.09,0,-1.68E-06,0.08,6.65E-01,3.16E-01,5.66E-03,2.37E-03,6.15E-03,8.116,1.95E-02,-4.68,-2.938,-1.303,-4.204,1.875,-1.217,-6.341,-7.459,-7.986
0.0152,0.01508,9,2.310030222,2.579714895,1.196,3.825,3.4336,-0.623,8,0.665,1.228,424.48,-1,-1,-1,-1,0,-2.80E-06,0.23,6.65E-01,3.16E-01,5.67E-03,2.37E-03,6.15E-03,8.12,1.95E-02,-4.794,-2.742,-0.966,-4.064,2.439,-0.858,-6.344,-7.504,-8.119
0.0152,0.01508,9,2.310031653,2.579714938,1.187,3.898,3.4159,-0.77,8,0.665,1.231,422.94,-1,-1,-1,-1,0,-6.31E-06,0.67,6.65E-01,3.16E-01,5.68E-03,2.37E-03,6.15E-03,8.126,1.95E-02,-4.975,-2.148,-0.081,-3.59,3.797,0.064,-6.193,-7.464,-8.273
0.0152,0.01508,9,2.31003356,2.579714997,1.177,3.961,3.4001,-0.9,8,0.666,1.234,421.03,-1,-1,-1,-1,0,-1.30E-05,1.5,6.65E-01,3.16E-01,5.70E-03,2.37E-03,6.15E-03,8.132,1.95E-02,-5.133,-0.985,1.429,-2.596,5.912,1.585,-5.675,-7.181,-8.263
0.0152,0.01508,9,2.310035944,2.579715069,1.164,4.001,3.3898,-0.986,8,0.666,1.239,418.74,-1,-1,-1,-1,0,-2.09E-05,2.49,6.64E-01,3.16E-01,5.72E-03,2.37E-03,6.15E-03,8.14,1.96E-02,-5.234,0.457,3.25,-1.33,8.389,3.408,-4.952,-6.737,-8.089
0.0152,0.01508,9,2.310038567,2.579715149,1.149,4.02,3.3846,-1.032,8,0.666,1.244,416.04,-1,-1,-1,-1,0,-2.68E-05,3.3,6.64E-01,3.16E-01,5.74E-03,2.37E-03,6.15E-03,8.15,1.96E-02,-5.281,1.66,4.76,-0.261,10.442,4.92,-4.323,-6.327,-7.88
0.0152,0.01508,9,2.310041666,2.579715244,1.132,4.027,3.3824,-1.054,8,0.667,1.25,412.94,-1,-1,-1,-1,0,-3.03E-05,3.75,6.64E-01,3.16E-01,5.77E-03,2.37E-03,6.15E-03,8.16,1.96E-02,-5.298,2.339,5.611,0.344,11.595,5.771,-3.963,-6.089,-7.755
0.0152,0.01508,9,2.310045242,2.579715353,1.113,4.03,3.3813,-1.068,8,0.667,1.257,409.42,-1,-1,-1,-1,0,-3.28E-05,4.28,6.64E-01,3.16E-01,5.80E-03,2.37E-03,6.15E-03,8.172,1.96E-02,-5.304,3.131,6.597,1.063,12.946,6.759,-3.529,-5.794,-7.578
0.0152,0.01508,9,2.310045242,2.579715353,1.112,4.121,3.3579,-1.253,8,0.667,1.262,409.26,-1,-1,-1,-1,0,-8.95E-05,11.28,6.64E-01,3.16E-01,5.82E-03,2.37E-03,6.15E-03,8.18,1.97E-02,-5.532,13.167,19.104,10.319,30.457,19.281,1.907,-2.178,-5.396
0.0152,0.01508,9,2.310045481,2.57971536,1.11,4.011,3.3859,-1.032,8,0.667,1.262,408.81,-1,-1,-1,-1,0,-2.71E-05,3.59,6.64E-01,3.16E-01,5.82E-03,2.37E-03,6.15E-03,8.181,1.97E-02,-5.259,2.133,5.344,0.164,11.221,5.504,-4.056,-6.139,-7.765
0.0152,0.01508,9,2.310046196,2.579715382,1.105,3.859,3.4251,-0.725,8,0.667,1.263,407.94,-1,-1,-1,-1,0,-5.14E-06,0.58,6.64E-01,3.16E-01,5.83E-03,2.37E-03,6.15E-03,8.182,1.97E-02,-4.876,-2.228,-0.251,-3.64,3.489,-0.121,-6.159,-7.417,-8.184
0.0152,0.01508,9,2.310046911,2.579715404,1.098,3.788,3.4431,-0.586,8,0.668,1.264,406.57,-1,-1,-1,-1,0,-2.43E-06,0.23,6.64E-01,3.16E-01,5.83E-03,2.37E-03,6.15E-03,8.184,1.97E-02,-4.701,-2.707,-0.997,-4.011,2.309,-0.906,-6.244,-7.408,-8.007
0.0152,0.01508,9,2.310048103,2.57971544,1.087,3.833,3.4315,-0.681,8,0.668,1.266,404.68,-1,-1,-1,-1,0,-4.11E-06,0.47,6.64E-01,3.16E-01,5.84E-03,2.37E-03,6.15E-03,8.187,1.97E-02,-4.814,-2.366,-0.474,-3.744,3.13,-0.358,-6.176,-7.409,-8.127
0.0152,0.01508,9,2.310049534,2.579715484,1.074,3.905,3.4131,-0.832,8,0.668,1.268,402.23,-1,-1,-1,-1,0,-9.36E-06,1.26,6.64E-01,3.16E-01,5.85E-03,2.37E-03,6.15E-03,8.191,1.97E-02,-4.993,-1.22,1.092,-2.783,5.389,1.243,-5.727,-7.17,-8.18
0.0152,0.01508,9,2.310051203,2.579715535,1.058,3.968,3.397,-0.965,8,0.668,1.271,399.18,-1,-1,-1,-1,0,-1.94E-05,2.79,6.64E-01,3.16E-01,5.86E-03,2.37E-03,6.15E-03,8.196,1.97E-02,-5.149,1.007,3.914,-0.83,9.255,4.073,-4.615,-6.482,-7.909
0.0152,0.01508,9,2.310053587,2.579715608,1.039,4.007,3.387,-1.052,8,0.669,1.275,395.54,-1,-1,-1,-1,0,-3.17E-05,4.63,6.64E-01,3.16E-01,5.88E-03,2.37E-03,6.15E-03,8.201,1.97E-02,-5.247,3.703,7.295,1.589,13.882,7.457,-3.188,-5.542,-7.402
0.0152,0.01508,9,2.31005621,2.579715688,1.017,4.026,3.3826,-1.098,8,0.669,1.279,391.28,-1,-1,-1,-1,0,-4.15E-05,6.15,6.64E-01,3.16E-01,5.90E-03,2.37E-03,6.15E-03,8.208,1.98E-02,-5.294,5.936,10.083,3.62,17.724,10.249,-1.975,-4.725,-6.919
0.0152,0.01508,9,2.310059071,2.579715775,0.992,4.032,3.3818,-1.119,8,0.669,1.284,382.25,-1,-1,-1,-1,0,-2.52E-06,0.16,6.64E-01,3.17E-01,5.92E-03,2.37E-03,6.15E-03,8.216,1.98E-02,-5.311,-3.285,-1.389,-4.626,2.224,-1.236,-6.948,-8.045,-8.663
0.0152,0.01508,9,2.310062647,2.579715884,0.964,4.035,3.3826,-1.13,8,0.67,1.29,362.92,-1,-1,-1,-1,0,-3.09E-06,0.21,6.64E-01,3.17E-01,5.95E-03,2.37E-03,6.15E-03,8.226,1.98E-02,-5.317,-3.216,-1.302,-4.567,2.342,-1.148,-6.916,-8.029,-8.667
0.0152,0.01508,9,2.310062647,2.579715884,0.963,4.128,3.3574,-1.325,8,0.67,1.293,362.51,-1,-1,-1,-1,0,-4.02E-06,0.21,6.64E-01,3.17E-01,5.96E-03,2.37E-03,6.15E-03,8.229,1.98E-02,-5.551,-3.44,-1.523,-4.793,2.125,-1.369,-7.145,-8.26,-8.901
0.0152,0.01508,9,2.310062885,2.579715891,0.961,4.019,3.3861,-1.102,8,0.67,1.293,361.26,-1,-1,-1,-1,0,-2.81E-06,0.19,6.64E-01,3.17E-01,5.96E-03,2.37E-03,6.15E-03,8.229,1.98E-02,-5.278,-3.196,-1.287,-4.545,2.349,-1.133,-6.887,-7.996,-8.629
0.0152,0.01508,9,2.310063362,2.579715906,0.958,3.867,3.4261,-0.792,8,0.67,1.293,358.81,-1,-1,-1,-1,0,-3.84E-07,0.01,6.64E-01,3.17E-01,5.96E-03,2.37E-03,6.15E-03,8.23,1.98E-02,-4.898,-3.15,-1.384,-4.442,2.016,-1.253,-6.637,-7.706,-8.24
0.0152,0.01508,9,2.310064316,2.579715935,0.952,3.796,3.4442,-0.651,8,0.67,1.294,355.02,-1,-1,-1,-1,0,-2.15E-07,0.01,6.64E-01,3.17E-01,5.97E-03,2.37E-03,6.15E-03,8.231,1.98E-02,-4.721,-3.091,-1.465,-4.345,1.717,-1.372,-6.446,-7.531,-8.027
0.0152,0.01508,9,2.31006527,2.579715964,0.944,3.841,3.4309,-0.752,8,0.67,1.295,349.8,-1,-1,-1,-1,0,-3.99E-07,0.02,6.64E-01,3.17E-01,5.97E-03,2.37E-03,6.15E-03,8.232,1.98E-02,-4.832,-3.106,-1.375,-4.389,1.975,-1.254,-6.565,-7.643,-8.172
0.0152,0.01508,9,2.3100667,2.579716008,0.934,3.911,3.4102,-0.91,8,0.671,1.296,343.11,-1,-1,-1,-1,0,-7.52E-07,0.04,6.64E-01,3.17E-01,5.98E-03,2.37E-03,6.15E-03,8.234,1.98E-02,-5.008,-3.177,-1.328,-4.491,2.206,-1.175,-6.743,-7.799,-8.361
0.0152,0.01508,9,2.310068369,2.579716059,0.922,3.972,3.3919,-1.05,8,0.671,1.297,334.94,-1,-1,-1,-1,0,-1.78E-06,0.12,6.64E-01,3.17E-01,5.98E-03,2.37E-03,6.15E-03,8.236,1.98E-02,-5.16,-3.198,-1.318,-4.53,2.27,-1.164,-6.829,-7.914,-8.514
0.0152,0.01508,9,2.310070515,2.579716124,0.907,4.01,3.3802,-1.141,8,0.671,1.299,325.32,-1,-1,-1,-1,0,-2.37E-06,0.16,6.64E-01,3.17E-01,5.99E-03,2.37E-03,6.15E-03,8.238,1.99E-02,-5.255,-3.231,-1.335,-4.572,2.277,-1.181,-6.893,-7.99,-8.607
0.0152,0.01508,9,2.310072899,2.579716197,0.89,4.028,3.3753,-1.187,8,0.672,1.301,314.33,-1,-1,-1,-1,0,-2.25E-06,0.14,6.64E-01,3.17E-01,6.00E-03,2.37E-03,6.15E-03,8.242,1.99E-02,-5.299,-3.308,-1.42,-4.644,2.179,-1.266,-6.954,-8.044,-8.652
0.0152,0.01508,9,2.31007576,2.579716284,0.871,4.033,3.3754,-1.202,8,0.672,1.304,302.06,-1,-1,-1,-1,0,-2.03E-06,0.12,6.63E-01,3.17E-01,6.01E-03,2.37E-03,6.15E-03,8.245,1.99E-02,-5.313,-3.356,-1.477,-4.688,2.109,-1.323,-6.985,-8.068,-8.667
0.0152,0.01508,9,2.310079098,2.579716386,0.849,4.034,3.3791,-1.199,8,0.673,1.307,288.63,-1,-1,-1,-1,0,-1.75E-06,0.1,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.25,1.99E-02,-5.316,-3.382,-1.508,-4.711,2.068,-1.354,-6.999,-8.078,-8.67
0.0152,0.01508,9,2.310079098,2.579716386,0.849,4.131,3.3492,-1.415,8,0.673,1.307,288.35,-1,-1,-1,-1,0,-2.18E-06,0.09,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.25,1.99E-02,-5.557,-3.634,-1.762,-4.96,1.81,-1.608,-7.246,-8.322,-8.911
0.0152,0.01508,9,2.310079336,2.579716393,0.847,4.022,3.3824,-1.175,8,0.673,1.307,287.59,-1,-1,-1,-1,0,-1.60E-06,0.1,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.251,1.99E-02,-5.285,-3.361,-1.489,-4.688,2.083,-1.335,-6.973,-8.049,-8.639
0.0152,0.01508,9,2.310079813,2.579716408,0.845,3.871,3.4282,-0.841,8,0.673,1.308,286.12,-1,-1,-1,-1,0,-1.96E-07,0,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.251,1.99E-02,-4.908,-3.182,-1.424,-4.47,1.978,-1.293,-6.656,-7.72,-8.251
0.0152,0.01508,9,2.310080528,2.57971643,0.841,3.8,3.4492,-0.688,8,0.673,1.308,283.84,-1,-1,-1,-1,0,-2.46E-07,0.01,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.251,1.99E-02,-4.729,-3.123,-1.521,-4.371,1.645,-1.432,-6.456,-7.54,-8.034
0.0152,0.01508,9,2.31008172,2.579716466,0.836,3.844,3.4341,-0.795,8,0.673,1.308,280.69,-1,-1,-1,-1,0,-6.17E-07,0.03,6.63E-01,3.17E-01,6.03E-03,2.37E-03,6.15E-03,8.252,1.99E-02,-4.84,-3.106,-1.384,-4.389,1.961,-1.267,-6.56,-7.639,-8.17
0.0152,0.01508,9,2.310082912,2.579716503,0.829,3.913,3.4114,-0.959,8,0.673,1.309,276.62,-1,-1,-1,-1,0,-3.93E-07,0.01,6.63E-01,3.17E-01,6.04E-03,2.37E-03,6.15E-03,8.253,1.99E-02,-5.013,-3.22,-1.38,-4.528,2.14,-1.227,-6.766,-7.814,-8.365
0.0152,0.01508,9,2.310084581,2.579716553,0.821,3.973,3.3923,-1.099,8,0.674,1.309,271.64,-1,-1,-1,-1,0,-9.23E-07,0.06,6.63E-01,3.17E-01,6.04E-03,2.37E-03,6.15E-03,8.253,1.99E-02,-5.162,-3.3,-1.443,-4.618,2.104,-1.29,-6.881,-7.944,-8.515
0.0152,0.01508,9,2.310086727,2.579716619,0.811,4.01,3.3814,-1.185,8,0.674,1.31,265.73,-1,-1,-1,-1,0,-1.19E-06,0.07,6.63E-01,3.17E-01,6.04E-03,2.37E-03,6.15E-03,8.255,1.99E-02,-5.255,-3.376,-1.515,-4.696,2.039,-1.362,-6.966,-8.032,-8.608
0.0152,0.01508,9,2.310089111,2.579716692,0.8,4.027,3.3789,-1.218,8,0.674,1.311,258.91,-1,-1,-1,-1,0,-4.72E-06,0.39,6.63E-01,3.17E-01,6.05E-03,2.37E-03,6.15E-03,8.256,1.99E-02,-5.297,-2.896,-0.909,-4.287,2.856,-0.755,-6.745,-7.919,-8.632
0.0152,0.01508,9,2.310091972,2.579716779,0.786,4.032,3.383,-1.214,8,0.675,1.312,251.23,-1,-1,-1,-1,0,-4.54E-06,0.37,6.63E-01,3.17E-01,6.05E-03,2.37E-03,6.15E-03,8.257,1.99E-02,-5.31,-2.944,-0.965,-4.331,2.786,-0.812,-6.775,-7.942,-8.647
0.0152,0.01508,9,2.310095072,2.579716874,0.772,4.033,3.3927,-1.185,8,0.675,1.314,242.74,-1,-1,-1,-1,0,-4.05E-06,0.32,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.259,1.99E-02,-5.312,-3.022,-1.062,-4.399,2.658,-0.909,-6.816,-7.968,-8.654
0.0152,0.01508,9,2.310095072,2.579716874,0.771,4.132,3.3611,-1.41,8,0.675,1.314,242.64,-1,-1,-1,-1,0,-6.02E-06,0.39,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.259,1.99E-02,-5.56,-3.156,-1.168,-4.548,2.598,-1.015,-7.006,-8.181,-8.895
0.0152,0.01508,9,2.31009531,2.579716881,0.771,4.024,3.3952,-1.166,8,0.675,1.314,242.28,-1,-1,-1,-1,0,-3.72E-06,0.29,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.259,1.99E-02,-5.289,-3.048,-1.1,-4.419,2.6,-0.947,-6.818,-7.959,-8.633
0.0152,0.01508,9,2.310095787,2.579716895,0.769,3.874,3.4415,-0.831,8,0.675,1.314,241.56,-1,-1,-1,-1,0,-6.70E-07,0.03,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.26,1.99E-02,-4.914,-3.223,-1.544,-4.494,1.745,-1.437,-6.63,-7.708,-8.225
0.0152,0.01508,9,2.310096502,2.579716917,0.767,3.802,3.4622,-0.678,8,0.676,1.314,240.45,-1,-1,-1,-1,0,-2.21E-07,0,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.26,1.99E-02,-4.734,-3.221,-1.702,-4.442,1.351,-1.633,-6.462,-7.532,-8.003
0.0152,0.01508,9,2.310097456,2.579716946,0.765,3.846,3.4466,-0.786,8,0.676,1.314,238.91,-1,-1,-1,-1,0,-4.12E-07,0.01,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.26,1.99E-02,-4.845,-3.209,-1.572,-4.467,1.657,-1.474,-6.571,-7.649,-8.153
0.0152,0.01508,9,2.310098648,2.579716983,0.761,3.915,3.4244,-0.946,8,0.676,1.314,236.91,-1,-1,-1,-1,0,-1.38E-06,0.1,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.261,1.99E-02,-5.016,-3.111,-1.281,-4.429,2.237,-1.139,-6.69,-7.778,-8.362
0.0152,0.01508,9,2.310100317,2.579717034,0.757,3.973,3.4066,-1.078,8,0.676,1.315,234.44,-1,-1,-1,-1,0,-2.46E-06,0.19,6.63E-01,3.17E-01,6.06E-03,2.37E-03,6.15E-03,8.261,1.99E-02,-5.163,-3.081,-1.171,-4.43,2.465,-1.017,-6.772,-7.881,-8.514
0.0152,0.01508,9,2.310102224,2.579717092,0.752,4.01,3.3975,-1.154,8,0.676,1.315,231.48,-1,-1,-1,-1,0,-3.38E-06,0.26,6.63E-01,3.17E-01,6.07E-03,2.37E-03,6.15E-03,8.262,1.99E-02,-5.255,-3.07,-1.135,-4.433,2.542,-0.982,-6.812,-7.942,-8.602
0.0152,0.01508,9,2.31010437,2.579717157,0.745,4.027,3.3965,-1.178,8,0.677,1.316,228.05,-1,-1,-1,-1,0,-3.51E-06,0.26,6.63E-01,3.17E-01,6.07E-03,2.37E-03,6.15E-03,8.263,1.99E-02,-5.297,-3.108,-1.172,-4.471,2.507,-1.019,-6.852,-7.983,-8.644
0.0152,0.01508,9,2.310106993,2.579717237,0.738,4.032,3.4019,-1.167,8,0.677,1.317,224.12,-1,-1,-1,-1,0,-3.31E-06,0.23,6.63E-01,3.17E-01,6.07E-03,2.37E-03,6.15E-03,8.264,1.99E-02,-5.311,-3.165,-1.24,-4.523,2.421,-1.087,-6.888,-8.01,-8.66
0.0152,0.01508,9,2.310109854,2.579717325,0.73,4.034,3.4125,-1.13,8,0.678,1.317,219.73,-1,-1,-1,-1,0,-2.58E-06,0.18,6.63E-01,3.17E-01,6.08E-03,2.37E-03,6.15E-03,8.265,1.99E-02,-5.314,-3.249,-1.344,-4.596,2.285,-1.19,-6.932,-8.037,-8.665
0.0152,0.01508,9,2.310121536,2.579717681,0.679,-9.999,4.2903,2.413,9,0.679,0,0,0,0,0,0,-1,-1.00E-30,0,6.63E-01,3.17E-01,6.08E-03,2.37E-03,6.15E-03,8.267,2.00E-02,29.767,31.541,31.429,31.718,31.291,31.559,32.001,32.107,32.166
